clip_id,original_video_id,text_refined,text_final,review_decision,quality_level,content_label,thesis_score
v059_c079,ETPYW7Ytqrw,"Chính quyền địa phương đã huy động toàn bộ lực lượng để tiến hành gia cố một số điểm yếu của tuyến đê biển Cẩm Nhượng, đồng thời di dời người dân phía trong đê đến nơi an toàn trước khi bão đổ bộ.",để nấy an toàn trừ khi bào đổ bộ.,REVERT,LOW,NON_WEATHER,0
v059_c080,ETPYW7Ytqrw,"Theo thực tế, tuyến đê biển này chỉ có khả năng chịu được bão cấp 6, 7.","Theo thực kế, tuyến đê biển này chỉ có khả năng chịu được bão cấp 6, 7.",REVERT,LOW,NON_WEATHER,0
v059_c081,ETPYW7Ytqrw,"Theo thực tế, những cơn bão gần đây đều có sức gió mạnh từ cấp 8 đến cấp 9.","Theo thực tế, những cơn bão gần đây đều có sức gió mạnh từ cấp 8 đến 9.",REVERT,HIGH,WEATHER_CORE,85
v059_c082,ETPYW7Ytqrw,"Theo dự báo, cơn bão số 13 sắp đổ bộ sẽ có sức gió mạnh từ cấp 13, 14 đến cấp 17.","Thậm chí theo dự báo, với cơn bão số 13 sắp đổ bộ sẽ có dọa mạnh cấp 13,14 và cấp 17,",REVERT,LOW,NON_WEATHER,0
v059_c083,ETPYW7Ytqrw,Nguy cơ vỡ đê là rất lớn do cơn bão số 13 sắp đổ bộ vào đất liền.,Nguy cơ vỡ đê là rất lớn.,REVERT,LOW,NON_WEATHER,0
v059_c084,ETPYW7Ytqrw,"Chính quyền địa phương đã huy động toàn bộ lực lượng để tiến hành gia cố một số điểm yếu trên tuyến đê biển Cẩm Nhượng, nhằm bảo vệ an toàn cho hơn 2.000 hộ dân ở phía trong đê trước cơn bão số 13 sắp đổ bộ.",Chính quyền địa phương đã huy động toàn bộ lực lượng để tiến hành gia cố một số điểm yếu.,REVERT,LOW,NON_WEATHER,0
v059_c085,ETPYW7Ytqrw,"Tuy nhiên, những biện pháp này chỉ mang tính chất tạm thời.","Tuy nhiên, những biện pháp này chỉ mang tính chất tạm thời trước mắt.",REVERT,LOW,NON_WEATHER,0
v059_c086,ETPYW7Ytqrw,"Để khắc phục triệt để, cần có nguồn kinh phí để gia cố và sửa chữa kịp thời.","Để khắc phục một cách triệt để, cần phải có nguồn kinh phí để gia cố và sửa chữa kịp thời.",REVERT,LOW,NON_WEATHER,0
v059_c087,ETPYW7Ytqrw,"Thành phố Đà Nẵng đang khẩn trương ứng phó với cơn bão số 13, chú trọng việc sơ tán người dân ở các xã vùng núi ven sông suối có nguy cơ sạt lở đất và lũ quét.","Thành phố Đà Nẵng cũng đang rất khẩn trương ứng phó với cơn bão số 13,",REVERT,HIGH,WEATHER_CORE,85
v059_c088,ETPYW7Ytqrw,"Thành phố Đà Nẵng cũng đang khẩn trương ứng phó với cơn bão số 13, không chỉ tập trung vào khu vực sung yếu ven biển mà còn chú trọng sơ tán người dân ở các xã vùng núi ven sông suối, nơi có nguy cơ sạt lở đất và lũ quét bất ngờ.",không chỉ chú trọng ở khu vực sung yếu ven biển.,REVERT,LOW,NON_WEATHER,0
v059_c089,ETPYW7Ytqrw,"Lãnh đạo thành phố Đà Nẵng đã tập trung sơ tán người dân ở các xã vùng núi ven sông suối, nơi có nguy cơ sạt lở đất và lũ quét.","Lãnh đạo thành phố đã tập trung sơ tán người dân ở các xã vùng núi ven sông suối,",REVERT,LOW,NON_WEATHER,0
v059_c090,ETPYW7Ytqrw,Thành phố Đà Nẵng đang khẩn trương sơ tán người dân ở các xã vùng núi ven sông suối do nguy cơ phải đối mặt với sạt lở đất và lũ quét bất ngờ.,nguy cơ phải đối mặt với sạt lở đất và lũ quét bất ngờ.,REVERT,LOW,NON_WEATHER,0
v059_c091,ETPYW7Ytqrw,"Dân làng Phú Túc đã dọn dẹp nhà cửa trước khi sơ tán đến nơi an toàn theo yêu cầu của chính quyền địa phương, do làng nằm sát núi, gần sông và nhà cửa không kiên cố.",Dân làng Phú Túc đã dọn dẹp nhà cửa trước khi sơ tán đến nơi an toàn theo yêu cầu của chính quyền địa phương.,REVERT,LOW,NON_WEATHER,0
v059_c092,ETPYW7Ytqrw,"Làng nằm sát núi, gần sông, và nhà cửa không kiên cố.","Làng nằm sát núi, gần sông, và nhà cửa không được kiên cố.",REVERT,LOW,NON_WEATHER,0
v059_c093,ETPYW7Ytqrw,Hơn 65 hộ gia đình đồng bào Cơ Tu với gần 300 nhân khẩu đã được chính quyền địa phương bố trí nơi trú bão tại trường mầm non của xã.,Hơn 65 hộ gia đình đồng bào Cơ Tu với gần 300 nhân khẩu đã được chính quyền địa phương bố trí nơi trú bão tại trường mầm non của xã.,OK,LOW,NON_WEATHER,0
v059_c094,ETPYW7Ytqrw,"Để ứng phó với cơn bão số 13, thành phố Đà Nẵng đã ưu tiên việc sơ tán người dân đến nơi an toàn.",Để ứng phó với cơn bão số 13 này thì thành phố Đà Nẵng đã ưu tiên trong việc sơ tán người dân,REVERT,HIGH,WEATHER_CORE,80
v059_c095,ETPYW7Ytqrw,"Tại khu vực xung yếu, đặc biệt là xã Hồ Phú, nguy cơ sạt lở đất rất cao.","Tại khu vực xung yếu, đặc biệt là xã Hồ Phú, có nguy cơ sạt lở rất cao.",REVERT,HIGH,WEATHER_CORE,85
v059_c096,ETPYW7Ytqrw,Điểm trường này là một trong hàng chục địa điểm trú bão an toàn cho người dân.,Điểm trường này là một trong hàng chục địa điểm tránh trú bão cho người dân.,REVERT,LOW,NON_WEATHER,0
v059_c097,ETPYW7Ytqrw,"Bão số 13 đang đến gần, khiến người dân rất lo lắng vì nhiều ngôi nhà không kiên cố, đặc biệt là những hộ có trẻ nhỏ, nên họ đã di chuyển đến nơi an toàn và chuẩn bị lương thực, thực phẩm cần thiết.",Bão số 13 nó vô là dân họ rất sợ lắm bởi vì nhà họ và nhà nhiều nhà dân cũng không có kiên cố sợ tôn đồ,REVERT,LOW,NON_WEATHER,0
v059_c098,ETPYW7Ytqrw,"Do lo lắng cho con nhỏ, tôi đã quyết định xuống đây để dạy sớm và nấu cơm.",cho nên mới xuống đây cho nên có con nhỏ nữa với mình lo mình dạy sớm nấu cơm,REVERT,LOW,NON_WEATHER,0
v059_c099,ETPYW7Ytqrw,"Người dân làng Phú Túc đã dọn dẹp nhà cửa và chuẩn bị mang theo muối, mắm, mì tôm và nước uống để đến nơi trú ẩn an toàn theo yêu cầu của chính quyền địa phương trước cơn bão số 13.",Ví dụ như có cái chi đó muối mắm cho đem theo với lại phần ở xã họ cho mì tôm nước uống,REVERT,LOW,NON_WEATHER,0
v059_c100,ETPYW7Ytqrw,"Người dân ở đây đã chuẩn bị lương thực, thực phẩm và nhu yếu phẩm để đảm bảo an toàn trong thời gian trú bão.",đồ cho mấy chị em bà con ở đây thì cũng đỡ lo.,REVERT,LOW,NON_WEATHER,0
v059_c101,ETPYW7Ytqrw,Thành phố Đà Nẵng đã sơ tán khoảng 73.000 hộ dân đến các khu vực tập trung an toàn.,Thành phố Đà Nẵng đã sơ tán khoảng 73.000 hộ dân đến các khu tập trung an toàn.,REVERT,LOW,NON_WEATHER,0
v059_c102,ETPYW7Ytqrw,11.000 hộ gia đình đã được sơ tán đến các công trình kiên cố để trú ẩn an toàn.,11.000 hộ dân gia đình đã được trú ẩn tại các công trình kiên cố.,REVERT,LOW,NON_WEATHER,0
v059_c103,ETPYW7Ytqrw,"Để ứng phó với cơn bão số 13, chính quyền thành phố Đà Nẵng đã kích hoạt các biện pháp phòng chống bão từ 3 ngày trước.","Để ứng phó với cơn bão số 13, các biện pháp phòng chống bão đã được chính quyền thành phố Đà Nẵng kích hoạt từ 3 ngày trước.",REVERT,HIGH,WEATHER_CORE,90
v059_c104,ETPYW7Ytqrw,"Để người dân yên tâm rời khỏi nhà và tránh bão, thành phố Đà Nẵng đã bố trí lực lượng bảo vệ tài sản trong suốt quá trình sơ tán.",để người dân yên tâm rời nhà đi tránh bão.,REVERT,LOW,NON_WEATHER,0
v059_c105,ETPYW7Ytqrw,Thành phố Đà Nẵng đã triển khai lực lượng để bảo vệ tài sản của người dân trong suốt quá trình sơ tán.,Thành phố Đà Nẵng đã bố trí lực lượng để bảo vệ tài sản của người dân trong suốt quá trình sơ tán.,REVERT,LOW,NON_WEATHER,0
v059_c106,ETPYW7Ytqrw,"Trước diễn biến phức tạp của bão, Cục Quản lý Đường bộ 2 thông báo sẽ đóng đường trong thời gian bão đổ bộ để đảm bảo an toàn cho người và phương tiện.",Trước diễn biến phức tạp của bão thì Cục Quản lý Đường bộ 2 thông báo là sẽ đóng đường,REVERT,LOW,NON_WEATHER,0
v059_c107,ETPYW7Ytqrw,Cục Quản lý Đường bộ 2 thông báo sẽ đóng đường trong thời gian bão đổ bộ để đảm bảo an toàn cho người và phương tiện.,trong thời gian bão đổ bộ để đảm bảo an toàn cho người và phương tiện.,REVERT,LOW,NON_WEATHER,0
v059_c108,ETPYW7Ytqrw,"Khi gió bão đạt cấp 8, việc đóng đường sẽ được thực hiện để đảm bảo an toàn cho người và phương tiện.","Khi có gió bão đến cấp 8, việc đóng đường sẽ được thực hiện.",REVERT,HIGH,WEATHER_CORE,80
v059_c109,ETPYW7Ytqrw,Vị trí đóng đường sẽ được thực hiện tại các trạm thu phí trên quốc lộ 1 và rào chắn ở các tuyến quốc lộ khác để đảm bảo an toàn cho người và phương tiện trong thời gian bão đổ bộ.,Vị trí đóng đường là tại các trạm thu phí trên quốc lộ 1 và rào chắn ở các tuyến quốc lộ khác.,REVERT,LOW,NON_WEATHER,0
v059_c110,ETPYW7Ytqrw,"Để tránh tình trạng ùn ứ, việc đóng đường sẽ được thực hiện xa khu vực bão đổ bộ trên địa bàn các tỉnh từ Nghệ An đến Thừa Thiên Huế.","Để tránh rôn ứ, vị trí đóng đường sẽ thực hiện xa khu vực bão đổ bộ",REVERT,LOW,NON_WEATHER,0
v059_c111,ETPYW7Ytqrw,"Để đảm bảo an toàn cho người và phương tiện, Cục Quản lý Đường bộ 2 thông báo sẽ đóng đường trong thời gian bão đổ bộ trên địa bàn các tỉnh từ Nghệ An đến Thừa Thiên Huế.",trên địa bàn các tỉnh từ Nghệ An đến Thửa Thiên Huế.,REVERT,LOW,NON_WEATHER,0
v059_c112,ETPYW7Ytqrw,Cơ quan Quản lý Đường bộ khuyến cáo người dân và các phương tiện tham gia giao thông cần chủ động theo dõi thông tin và tìm nơi trú ẩn an toàn khi có bão.,Cơ quan Quản lý Đường bộ đề nghị người dân và các phương tiện tham gia giao thông,REVERT,LOW,NON_WEATHER,0
v059_c113,ETPYW7Ytqrw,Người dân cần chủ động theo dõi thông tin và tìm nơi trú ẩn an toàn khi có bão.,Người dân cần chủ động theo dõi thông tin và tìm nơi trú ẩn an toàn khi có bão.,OK,HIGH,WEATHER_CORE,80
v060_c000,EWkVe7BwJTY,"Bây giờ sẽ là những thông tin dự báo thời tiết, thưa chị Yến, Hà Nội đang ấm dần lên, còn các khu vực khác có điều gì đáng chú ý không ạ?","Bây giờ sẽ là những thông tin dự báo thời tiết, chị Yến, ở Hà Nội có vẻ như đang ấm dần lên, còn các khu vực khác có điều gì đáng chú ý không ạ?",REVERT,LOW,NON_WEATHER,0
v060_c001,EWkVe7BwJTY,"Thời tiết tại Hà Nội và miền Bắc đang ấm dần lên, trong khi các tỉnh thành phía Nam hôm nay có thông tin đáng chú ý là những cơn mưa rông trái mùa.","Vâng ạ, thời tiết tại Hà Nội cũng như là miền Bắc là như vậy, còn đối với các tỉnh thành phía Nam thì thông tin thời tiết đáng lưu nhất trong ngày hôm nay đó là những cơn mưa rông trái mùa.",REVERT,HIGH,WEATHER_CORE,85
v060_c002,EWkVe7BwJTY,"Sau khoảng 14 giờ chiều nay, nhiều quận huyện tại TP.HCM đã xuất hiện những cơn mưa rông nặng hạt, mang lại cảm giác dễ chịu cho người dân sau những ngày nắng khô.","Sau khoảng 14h chiều nay, nhiều quận huyện tại TP.HCM đã xuất hiện những cơn mưa rông nặng hạt.",REVERT,HIGH,WEATHER_CORE,90
v060_c003,EWkVe7BwJTY,"Mặc dù có mưa, nhưng người dân tại TP.HCM cảm thấy dễ chịu hơn với tiết trời dịu mát sau những ngày nắng nóng vừa qua.",Tuy mưa như vậy nhưng mà người dân tại đây cảm thấy khá là dễ chịu với cái tiết trời dịu mắt hơn sau những ngày nắng khô vừa rồi.,REVERT,MEDIUM,WEATHER_CORE,60
v060_c004,EWkVe7BwJTY,"Ngay bây giờ, tôi sẽ cập nhật cho Anh Dương và quý vị khán giả về lượng mưa tại khu vực TP.HCM.",Và ngay bây giờ thì tôi cũng sẽ cập nhật đến Anh Dương cũng như quý vị khán giả về lượng mưa tại khu vực này.,REVERT,LOW,NON_WEATHER,0
v060_c005,EWkVe7BwJTY,"Trận mưa xảy ra nhanh chóng, chỉ trong khoảng 1 tiếng đồng hồ, và ở một số nơi kéo dài lâu hơn cũng chỉ khoảng 2 tiếng đồng hồ.","Thưa quý vị, trận mưa xảy ra khá nhanh, chỉ trong khoảng 1 tiếng đồng hồ, và ở một số nơi lâu hơn cũng chỉ kéo dài khoảng 2 tiếng đồng hồ.",REVERT,HIGH,WEATHER_CORE,85
v060_c006,EWkVe7BwJTY,Lượng mưa ghi nhận tại Hóc Môn và các quận huyện của TP.HCM dao động từ 17 đến 19 mm.,Lượng mưa ghi nhận tại Hóc Môn và các quận huyện của TP.HCM dao động từ 17 đến 19mm.,REVERT,HIGH,WEATHER_CORE,90
v060_c007,EWkVe7BwJTY,"Tại Bình Dương, Đồng Nai và Bà Rịa - Vũng Tàu, lượng mưa ghi nhận dao động từ 22 đến 36 mm.","Tại Bình Dương, Đồng Nai và Bà Rịa - Vũng Tàu, lượng mưa ghi nhận dao động từ 22 đến 36mm.",REVERT,HIGH,WEATHER_CORE,90
v060_c008,EWkVe7BwJTY,"Trong khoảng từ 3 đến 4 ngày tới, mưa trái mùa có khả năng cao xảy ra tại TP.HCM và các khu vực khác của Nam Bộ.","Trong khoảng từ 3 đến 4 ngày tới, mưa trái mùa vẫn có khả năng cao xảy ra tại TP.HCM cũng như các khu vực khác của Nam Bộ.",REVERT,HIGH,WEATHER_CORE,85
v060_c009,EWkVe7BwJTY,"Phạm vi mưa sẽ hẹp, chủ yếu xảy ra ở một số nơi và xuất hiện vào chiều tối với những điểm mưa vừa.","Phạm vi mưa sẽ hẹp, chủ yếu xảy ra ở một số nơi và chủ yếu xuất hiện vào chiều tối với những điểm mưa vừa.",REVERT,HIGH,WEATHER_CORE,85
v060_c010,EWkVe7BwJTY,"Xu hướng thời tiết tại miền Bắc sẽ tiếp tục ấm lên cho đến ngày Chủ nhật, với nhiệt độ các thành phố dự báo tăng từ 1 đến 3 độ so với hôm nay.",Xu hướng thời tiết tại miền Bắc sẽ tiếp tục ấm lên cho đến ngày Chủ nhật.,REVERT,HIGH,WEATHER_CORE,85
v060_c011,EWkVe7BwJTY,"Ngày mai, các thành phố dự báo nhiệt độ sẽ tăng từ 1 đến 3 độ so với hôm nay, riêng tại Sơn La, mức nhiệt có thể tăng tới 4 độ.","Ngày mai, các thành phố dự báo nhiệt độ sẽ tăng từ 1 đến 3 độ so với hôm nay.",REVERT,HIGH,WEATHER_CORE,85
v060_c012,EWkVe7BwJTY,"Tại Sơn La, mức nhiệt có thể tăng tới 4 độ, với nhiệt độ cao nhất dao động trong khoảng 23 đến 26 độ.","Riêng tại Sơn La, mức nhiệt có thể tăng tới 4 độ, với nhiệt độ cao nhất ở khu vực này dao động trong khoảng 23 đến 26 độ.",REVERT,HIGH,WEATHER_CORE,90
v060_c013,EWkVe7BwJTY,Bây giờ xin được chuyển sang phần dự báo chi tiết cho các thành phố trong đêm nay và ngày mai.,Bây giờ xin được chuyển sang phần dự báo chi tiết cho các thành phố trong đêm nay và ngày mai.,OK,HIGH,WEATHER_SUPPORT,40
v060_c014,EWkVe7BwJTY,"Thành phố Hà Nội đêm nay không có mưa, sáng sớm mai có sương mù với nhiệt độ 15 độ, ban ngày trời mát nắng ấm 26 độ.","Thành phố Hà Nội đêm nay không mưa, sáng sớm mai có sương mù 15 độ.",REVERT,HIGH,WEATHER_CORE,90
v060_c015,EWkVe7BwJTY,"Ngày mai, Hà Nội sẽ có thời tiết mát mẻ, nắng ấm với nhiệt độ đạt 26 độ.",Ngày mát trời nắng ấm 26 độ.,REVERT,HIGH,WEATHER_CORE,85
v060_c016,EWkVe7BwJTY,"Thành phố Nha Trang có khả năng xuất hiện mưa rào vào lúc nào đó trong đêm nay, với nhiệt độ 24 độ C.",Thành phố Nha Trang có lúc có mưa rào với nhiệt độ 24 độ C.,REVERT,HIGH,WEATHER_CORE,90
v060_c017,EWkVe7BwJTY,"Ngày mai, tại Nha Trang, mưa vẫn tiếp diễn với nhiệt độ mát 28 độ.",Ngày mai mưa vẫn tiếp diễn trời mát 28 độ.,REVERT,MEDIUM,WEATHER_CORE,70
v060_c018,EWkVe7BwJTY,"Thành phố Hồ Chí Minh đêm nay trời tạnh ráo, gió mát với nhiệt độ 25 độ C, ngày mai trời nắng vừa phải với nhiệt độ 31 độ C.","Thành phố Hồ Chí Minh đêm nay trời tạnh ráo, gió mát với nhiệt độ 25 độ.",REVERT,HIGH,WEATHER_CORE,90
v060_c019,EWkVe7BwJTY,"Ngày mai, tại thành phố Hồ Chí Minh, trời nắng vừa phải với nhiệt độ cao nhất đạt 31 độ.",Ngày mai trời nắng vừa phải 31 độ.,REVERT,HIGH,WEATHER_CORE,85
v060_c020,EWkVe7BwJTY,"Chiều tối nay, tại TP.HCM có khả năng xuất hiện mưa rào nhẹ ở một vài nơi.",Chiều tối có mưa rào nhẹ vài nơi.,REVERT,HIGH,WEATHER_CORE,70
